userName,content,score,label,at
Pengguna Google,"gua kurangin 4 bintang krena masalah gameplay, jaringan bagus, tpi selalu ngelag, makin lama makin kesini makin gk jelas ini game",1,negatif,2025-04-26 18:57:30
Pengguna Google,Sá😍😍😍😍,5,positif,2025-04-26 18:38:22
Pengguna Google,ini kenapa ya huat multiplayer ga bisa geser layar nya?br normal padahal,1,negatif,2025-04-26 17:00:48
Pengguna Google,gamenya lumayan buat seru seruan,5,positif,2025-04-26 16:43:41
Pengguna Google,grafiknya gacor,5,positif,2025-04-26 16:04:52
Pengguna Google,"Game nya bagus ya, tapi aku lupa nama akun kuuu guest gak tau tuh masih ada atau nggak tolong cariin dong nama nya.yg aku tau nama nya cuman samsul terus ada nomer nomer nya itu akun ku yg mvp terus+dapet senjata bagus sama dapet kekeran yg aku sukai plis cari in itu berharga banget+susah dapetin kekeran yg bagus dan aku sukai plissssssssssssss banget aku mah",5,positif,2025-04-26 15:38:21
Pengguna Google,"yaudah gtu si call of duty, aku udah bintang 3 🤪",5,positif,2025-04-26 14:50:32
Pengguna Google,dikasih yang susah aku kalah terus permainan seimbag,3,netral,2025-04-26 14:19:33
Pengguna Google,"bagus gamenya,,",5,positif,2025-04-26 13:42:28
Pengguna Google,"apasih cog dikit-dikit ban dikit-dikit ban, jadi males maen",1,negatif,2025-04-26 13:05:03
Pengguna Google,👍👍👍,5,positif,2025-04-26 12:52:12
Pengguna Google,"terpaksa gw turunin bintangnya kesel dibikin setiap up date kelamaan prosesnya, perbaiki min kalo mau up date, kalo begini terus auto uninstal mending maen yg Laen dah",3,netral,2025-04-26 12:50:14
Pengguna Google,game nya sangat rialistis dan bagus dan ku kasih Bintang⭐⭐⭐⭐⭐,5,positif,2025-04-26 12:33:12
Pengguna Google,mau main codm lagi tapi kecewa sama update nya yg di tambah terus sampe internal hp ga kuat buat mainin ini di hp yg 64/4 padahal di Ig nya 64/4 bisa main tapi gpp lah mungkin di tahun² berikutnya aku bisa beli hp yg internal nya banyak 🥲🥲🥲🥲,4,positif,2025-04-26 12:29:58
Pengguna Google,game nya seru bangett sumpah,5,positif,2025-04-26 12:11:17
Pengguna Google,Sangat seru dan gampang 🐱🐱,5,positif,2025-04-26 12:07:28
Pengguna Google,tolong sediakan cod ini di goggle play pc,4,positif,2025-04-26 11:57:40
Pengguna Google,menyenangkan,5,positif,2025-04-26 11:05:05
Pengguna Google,Wow grafiknya sangat realitis lebih bagus daripada free fire😏,5,positif,2025-04-26 10:20:56
Pengguna Google,Best game ever,5,positif,2025-04-26 10:15:27
Pengguna Google,bintang yang berbicara,5,positif,2025-04-26 10:08:20
Pengguna Google,gems yg ok,4,positif,2025-04-26 08:28:13
Pengguna Google,saya ngasih bintang 3 dulu aja karena ini bukan codm yang kukenal dulu tidak ada skin skin kayak gini tolong kembalikan skin skin yang dulu ini game perang bukan game monster tolong dev hapus skin skin yang tidak realistis dan tambahkan akun google,3,netral,2025-04-26 06:58:20
Pengguna Google,sound step ilang su,1,negatif,2025-04-26 02:28:24
Pengguna Google,"pengaturan tim ga imbang, 1 player vs 4 player sisanya bot",1,negatif,2025-04-26 01:27:49
Pengguna Google,layar kameranya suka terbalik,1,negatif,2025-04-26 01:16:36
Pengguna Google,cobalah main lagi,5,positif,2025-04-26 00:32:09
Pengguna Google,best,5,positif,2025-04-26 00:15:08
Pengguna Google,"saya minta tolong banget sama dev, keluarin lah event yang ada skin character ghost ORI nya, masa karakter MC gitu di game ini kgk pernah nongol, walaupun saat ini ada skin ghost Legendary, sayangnya GK permanen. gak apa apa mau ku beli pake CP kek mau gratis kek, intinya harus ada itumah, bosen liat skin warna warni gitu kgk ada kesan sangar semua, mana karakter di event saat ini karakter fiksi semua, lama"" ni game udh ngikutin gaya game sebelah dah , kuharap Dev baca ini semuanya🙏",3,netral,2025-04-25 23:42:36
Pengguna Google,Garena baik,5,positif,2025-04-25 22:47:05
Pengguna Google,keren bangett pol mantap,5,positif,2025-04-25 21:51:39
Pengguna Google,G bisa di download coooooooook,1,negatif,2025-04-25 21:50:28
Pengguna Google,sejak upadate baru mlh game keluar trs,1,negatif,2025-04-25 21:24:18
Pengguna Google,the game is perfect so far this game is the best,5,positif,2025-04-25 21:12:54
Pengguna Google,sangat gg pisan,5,positif,2025-04-25 20:12:15
Pengguna Google,bagus game nya,5,positif,2025-04-25 19:55:45
Pengguna Google,password sama email saya udh bener masih gabisa,1,negatif,2025-04-25 19:53:42
Pengguna Google,Mantap game nya yang bilang ini pay to win gua tabok Lo Thanks to Garena for this game Gak kek game sebelah:v,5,positif,2025-04-25 19:43:23
Pengguna Google,game sangat bagus tapi gw kadang heran kenapa orang ga banyak yg unduh kaya game sebelah,5,positif,2025-04-25 19:18:35
Pengguna Google,"bagus banget, baru atminnya gk kikir 🤭",5,positif,2025-04-25 18:12:59
Pengguna Google,manteb,5,positif,2025-04-25 17:58:10
Pengguna Google,Mantap.. Selalu Eksis udah 5 tahun..,5,positif,2025-04-25 16:25:43
Pengguna Google,permainan yang sangat tak seimbang di mana tim musuh sangat kuat sedangkan tim kita sendiri seperti bot yang baru pertama kali main,1,negatif,2025-04-25 16:09:56
Pengguna Google,"game nya udah bagus, tapi hp saya tidak mendukung",5,positif,2025-04-25 15:57:34
Pengguna Google,super gooooodd !!!!!,5,positif,2025-04-25 14:54:45
Pengguna Google,"a little disappointed, because call of duty now is far away from the realistic military war theme",5,positif,2025-04-25 13:57:42
Pengguna Google,wowwww game nya bagus realistis dari game sebelah yang burik yang bernama epep moga update nya makin bagus yaaaaaaaa😊😊😊😊😊😊😁😁😁jangan jarang jarang update nanti gamenya playernya gk sabar menunggu update nya wkwkwkwkwkwkwkwk yeeeey game realistis😊😊😊,5,positif,2025-04-25 13:57:15
Pengguna Google,maaf cuman saya kasi 3 bintang karna hape ram 8 gak sangup ngasi 5 bintang. sukak ngelek kalau kasi 5 bintang. jadi 3 aja lah,3,netral,2025-04-25 13:56:56
Pengguna Google,gamenya seru banget dan realistis,5,positif,2025-04-25 13:20:01
Pengguna Google,the game is good and interesting,5,positif,2025-04-25 12:54:20
Pengguna Google,cocok untuk bersosialisasi,5,positif,2025-04-25 12:07:09
Pengguna Google,"game yang sangat luar biasa, tapi terlalu berat sekian terima kasih 😂",5,positif,2025-04-25 11:29:09
Pengguna Google,mengapa engkau menghapus event cafe dengan event baru? saya ingin mendapatkan QQ9 Kurumi yang sangat terbatas ya Allah semoga engkau pantas mendapatkan hidayah dari Allah,2,negatif,2025-04-25 10:39:36
Pengguna Google,"mantap min, game bagus",5,positif,2025-04-25 10:07:43
Pengguna Google,"bintang dikurangi deh, tolong dong diperbaiki lagi, setelah di updet endak bisa login, padahal game bagus.",3,netral,2025-04-25 07:53:31
Pengguna Google,"game yang keren,aku senang memainkan nya",5,positif,2025-04-25 07:32:31
Pengguna Google,"WTH!! kenapa Bot MP makin Gak Ngotak, Movement nya, Sekarang Bot Malah Di Bikin Bisa Jongkok, Bisa Slide, Lari bawa Meele, Bisa Aktifkan Scorestraks(*ini memang bisa setahuku tapi jarang). Bot Mp tu udah O.P Kenapa Malah Makin O.P, Aim Gak Ngotak, Auto detect Player, Peluru Yang Hit Player Walau pun Bot menembak Ke Arah Yang Lain, Wall Assist Yang Selalu Nembus.., Au Ah, Kasihan Sama Player MP Lama/Baru Lihat perubahan Bot Nya Kayak Gini.. -2⭐",3,netral,2025-04-25 07:07:55
Pengguna Google,"behhh sekarang cod nya makin mantap, dan musuh"" nya mulai agak gampang, karena makin sedikit yang main 😅",5,positif,2025-04-25 06:32:12
Pengguna Google,very good game 💥,5,positif,2025-04-25 02:49:47
Pengguna Google,jaringan wifi bagus tpi gk bisa mulai match. Dan seketika seperti main dengan jaringan bagus padahal game nya yang aneh,5,positif,2025-04-25 02:26:43
Pengguna Google,masalah buat user controler matching lama,3,netral,2025-04-25 00:37:31
Pengguna Google,"mantappp sekalii developernya!!! Ram3GB SMOOTH GAMEPLAY HABISSS!!, cuman sedikit masaalah dalam render map ketika bergerak lincah atau gesit agak lambat rendering map-nya.. oiyaa, ada bug dimana itu map gurun, ketika masuk bukanya berenang tapi malah tenggelam dan anehnya lagi malah bisa jalan tanpa darah berkurang aneh banget, mohon untuk update berikutnya developer terhormat hapus bug-bug yang mengganggu, dan satu hal lagi. jangan ganti pengaturan apapun itu developer!! di-update sekarang ENAK",5,positif,2025-04-24 23:54:30
Pengguna Google,ayo lah Dev tim nya jan kasi yang bot sedangkan tim musuh player asli,2,negatif,2025-04-24 23:06:50
Pengguna Google,"makin tolol aja ini game masa iya di kasih bot yg di tmbak bberapa x gk mati2 tpi klo kita kena satu 2x pluru lngsung mati,sehabis update bknya mkin bikin nyaman maen mlh gk masuk akal woii codm pntesan game loe gk naek2 rating penggunaan yang maen emng lma2 membosankan ini game.",1,negatif,2025-04-24 22:38:11
Pengguna Google,oke,5,positif,2025-04-24 21:35:26
Pengguna Google,gamenya bagus tapi boleh skin mythic gratis lagi kah kiw kiww😘😘😘😘,5,positif,2025-04-24 21:17:31
Pengguna Google,"tolonglah ini setiap hari update mulu dah, capek min gush kebanyakan updatelah mana nungguin ny lama, keburu bmood",3,netral,2025-04-24 21:14:05
Pengguna Google,keren,5,positif,2025-04-24 20:45:15
Pengguna Google,game gak balance 3 season meta uss mulu muak gw,1,negatif,2025-04-24 20:17:41
Pengguna Google,game nya seru parah aku udah level 182 sniper tundra. gaynth the best 👑👑👑 😎☠️😎☠️😎,5,positif,2025-04-24 20:11:55
Pengguna Google,baguss,5,positif,2025-04-24 20:08:40
Pengguna Google,rank gw minus 100 cuma gara gara ngelag terus keluar dari game pas gw mau masuk lagi ke dalam game nya malah gak bisa dan minus 100 rank gw dasar game sampah,1,negatif,2025-04-24 20:01:50
Pengguna Google,kebanyakan pembaruan tiap buaka aplikasi pembaruan bikin kesel,1,negatif,2025-04-24 19:49:47
Pengguna Google,Good game,5,positif,2025-04-24 19:38:27
Pengguna Google,game bajinggann,1,negatif,2025-04-24 18:54:36
Pengguna Google,beuuh,5,positif,2025-04-24 18:46:30
Pengguna Google,"min yang bener ajh lah min, masa colab anime LYCORIS RECOIL tidak di kasih karakter animenya kenapa malah THE SEVEN DEADLY SINS malah di ksih tolong lah hargai juga dong anime LYCORIS",1,negatif,2025-04-24 18:39:01
Pengguna Google,"Servernya di perbaiki, lambat. Mangkin derita main di betel royal..kaya orang bego..kalah melulu..mangkin jenuh nggak kaya yang dulu, di tambah, Servernya kadang putus,lagi di tengah permainan, selalu time out, sampai pasang koneksi wifi 5g kami baik baik saja,hp udah ganti 5g, ramnya udah cukup besar, server terkadang masih putus, poin nya akhir berkurang, atau nggak dpt poin.",2,negatif,2025-04-24 18:36:08
Pengguna Google,Kenapa setiap kali update selalu download ulang datangnya datanya sebagaian,4,positif,2025-04-24 18:23:14
Pengguna Google,"Every time I log in the game always updates, it's very annoying and drains my internet",2,negatif,2025-04-24 18:17:26
Pengguna Google,"Terimakasih codm semenjak saya hapus ini game saya sudah menyentuh rumput, Terimakasih",5,positif,2025-04-24 18:13:22
Pengguna Google,pas update ada yang eror gimana min?,5,positif,2025-04-24 18:07:34
Pengguna Google,"walau keseringan donwload update, itu gpp, positif aja demi menangkal bocah cheater perusak suasana orang, selebihnya bagus untuk game nya🔥🔥",5,positif,2025-04-24 17:17:28
Pengguna Google,saya berharap adanya rilis skin ghost Nightwar di season berikutnya soalnya skinnya keren,4,positif,2025-04-24 17:02:41
Pengguna Google,Tolong buatkan tombol mode miring kiri kanan seperti di PUBG. Karena tanpa tombol ini gamenya kurang realistis. Dan tolong dikurangin untuk File sizenya juga.,4,positif,2025-04-24 16:42:25
Pengguna Google,subscribe Yura xd,5,positif,2025-04-24 16:37:22
Pengguna Google,Baru mvp 1 kali langsung dikasih team bot 6 kali jadi losestreak makasih codm,5,positif,2025-04-24 16:30:14
Pengguna Google,"game fps terbaik yg pernah saya mainkan,mulai dri desain map,skin,operator,dll.game ini jg banyak memberikan senjata,skin,operator gratis setiap update,overoll bagus sih TPI masih ada kekurangann:1)sinyal masih sering lag,2)gamenya semakin berat,3)masih terlalu sepi,4)item dlm gameny ny mahal²,5)tidak bisa multi platform sama cod lain,6)segi gerakan masih terlalu kaku,7)hanya bisa login pakek akun FB&Garena,8)banyak bug.oke sekian ulasan saya harap dipertimbangkan lagi Garena dan Timi🙏😊",4,positif,2025-04-24 16:27:24
Pengguna Google,matap,5,positif,2025-04-24 16:25:18
Pengguna Google,nice,5,positif,2025-04-24 16:18:39
Pengguna Google,juara,5,positif,2025-04-24 14:55:48
Pengguna Google,gak bisa logi,5,positif,2025-04-24 14:40:08
Pengguna Google,game keren abis..gak mau pindah server pokoknya,5,positif,2025-04-24 14:32:22
Pengguna Google,"Najis update mulu, download mulu, LOGIN SUSAH UPDATE BARU INI, NAJIS GAME SEPI",1,negatif,2025-04-24 14:30:40
Pengguna Google,GAME KIDS PANDA BANGET,5,positif,2025-04-24 14:00:53
Pengguna Google,game no Kikir,5,positif,2025-04-24 13:46:04
Pengguna Google,keren banyak karakter ngeri,5,positif,2025-04-24 13:33:26
Pengguna Google,garena terbaik,5,positif,2025-04-24 12:53:21
Pengguna Google,saya sangat suka game ini,5,positif,2025-04-24 12:36:55
Pengguna Google,tolong animasinya diperbaik jangan mengandung konten seksual pornografi,2,negatif,2025-04-24 12:04:12
Pengguna Google,knp pas updet terbaru malah bermasalah ni apk ya,3,netral,2025-04-24 12:02:42
Pengguna Google,OMOSHIROI,5,positif,2025-04-24 11:50:16
Pengguna Google,👍👍👍👍👍,5,positif,2025-04-24 11:47:22
Pengguna Google,banyakin gratisan lgi cok😂,4,positif,2025-04-24 11:23:11
Pengguna Google,Gamenya sangat bagus dan keren saya sangat suka dengan game playnya terimakasih garena atas game bagus ini🥰,5,positif,2025-04-24 10:59:00
Pengguna Google,"game udah keren tapi musuh nya GK seimbang , tolong perbaiki lagi masa gw main rank tapi yang di lawan rank master yah gw gak bisa susah musuhnya licin tolong seimbangin susah saya mainya GK nyaman tolong dong developer perbaiki lagi musuhnya saya kasih bintang 2 dulu karena musuhnya GK seimbang",2,negatif,2025-04-24 10:36:01
Pengguna Google,"mantaaaap jiwa,,,!!!!! setiap.up date selalu keren",5,positif,2025-04-24 10:04:40
Pengguna Google,goodluck,5,positif,2025-04-24 09:35:36
Pengguna Google,tolong perbaiki gamenya kadang gak bisa login padahal internet lancar kalo sudah bener baru bintang lima,2,negatif,2025-04-24 09:19:32
Pengguna Google,"ini kenapa gak bisa login pake jaringan seluler, tolong di perbaiki, sudah dua hari seperti ini",1,negatif,2025-04-24 09:10:14
Pengguna Google,"Kenapa keluar server mlulu lagi main pdhal kadang² pke wifi jaringan bagus.tolong perbaikin server nya masih tetap sama nambah lagi ada bug atau chat ko banyak stealth choper pada BR.tolong perbaikin lagi jangan skin mlulu yang di utamain lagi main kluar server mlulu makin malas main, tolong dong karakter death angel alice nya kaya gitu ga ada bentuk nya tolong perbaiki.",2,negatif,2025-04-24 08:34:46
Pengguna Google,game nya dah keren cuman sering open close setiap di game,3,netral,2025-04-24 08:22:15
Pengguna Google,gerafi yg bagus,5,positif,2025-04-24 07:59:08
Pengguna Google,"BUG, GABISA PUTAR REPLY GAME SETELAH LOGIN",1,negatif,2025-04-24 04:32:28
Pengguna Google,"tidak dapat login,selalu kembali ke menu pilih akun kesel banget sumpahh",1,negatif,2025-04-24 03:24:19
Pengguna Google,"wah parah sih ni apk setiap login download terus, kurang kurangin dah",1,negatif,2025-04-24 03:09:38
Pengguna Google,kalian harus punya wifi yg super ngebut karena kalo tdk disaat masuk dlm game akan ada banyak item yg harus didownload & cukup memakan waktu 😅,3,netral,2025-04-24 01:49:04
Pengguna Google,musuh nya gak adil pengguna hp langsung lag karna grafiknya,1,negatif,2025-04-24 01:17:27
Pengguna Google,auto jadi pemain old nih,5,positif,2025-04-24 00:32:25
Pengguna Google,tolong ke depan ya saya lagi main multiplayer suka dak bisa jala ya,5,positif,2025-04-23 23:40:34
Pengguna Google,"malam admin codm, mau nanya nih kira"" event tachikoma akan ada lagi ngga ya?",5,positif,2025-04-23 23:33:18
Pengguna Google,gua sebagai player lama yaa bintang 4 cukup kali yaa ytta,4,positif,2025-04-23 22:34:29
Pengguna Google,SERU BET DAH GILEEE,5,positif,2025-04-23 22:28:50
Pengguna Google,Keren Bro gamenya,5,positif,2025-04-23 22:11:52
Pengguna Google,tidak memuaskan,1,negatif,2025-04-23 21:46:22
Pengguna Google,gamenya bagus tapi tambahin skin legendaris secara gratis please di baca,5,positif,2025-04-23 21:35:18
Pengguna Google,apa lah kasih lah grafik cuma medium prangkat saya Masi bisa menjalankan nya tolong grafik nya bisa di Sesuaikan sendiri tanpa batasan sistem,2,negatif,2025-04-23 21:33:25
Pengguna Google,"battleroyal warfate sudah tidak ada ya. off dulu . cari yg ada , game for fun",5,positif,2025-04-23 20:54:36
Pengguna Google,jaringan padahal bagus tapi malah tiba tiba ngelag gajelas,1,negatif,2025-04-23 20:11:25
Pengguna Google,"mind.kurangi tema"" KARTUN😑 CALL OF DUTY bertemakan perang dunia,dimna karakter harusnya para tentara bukan kartun & badut2an.awal rilis 2019 bagus ni game,makin kesini makin norak gak jelas, pantes sekarang sepi peminatnya",2,negatif,2025-04-23 20:02:18
